,SHEET,CHAIN,CO_OWNED,STATE,SOUTHJ,CENTRALJ,NORTHJ,PA1,PA2,SHORE,NCALLS,EMPFT,EMPPT,NMGRS,WAGE_ST,INCTIME,FIRSTINC,BONUS,PCTAFF,MEALS,OPEN,HRSOPEN,PSODA,PFRY,PENTREE,NREGS,NREGS11,TYPE2,STATUS2,DATE2,NCALLS2,EMPFT2,EMPPT2,NMGRS2,WAGE_ST2,INCTIME2,FIRSTIN2,SPECIAL2,MEALS2,OPEN2R,HRSOPEN2,PSODA2,PFRY2,PENTREE2,NREGS2,NREGS112,EMPTOT,EMPTOT2,DEMP,PCHEMPC,DWAGE,PCHWAGE,GAP,NJ,BK,KFC,ROYS,WENDYS,PMEAL,PMEAL2,DPMEAL,CLOSED,FRACFT,FRACFT2,ATMIN,NEWMIN,ICODE
162,375,1,0,1,0,0,1,0,0,0,3,25.0,10.0,4.0,5.25,26.0,0.25,1,0.0,1,7.0,15.0,1.02,0.8,,4.0,2.0,1,1,111692,1.0,0.0,25.0,4.0,5.5,26.0,0.1,1.0,1.0,7.0,15.0,1.05,0.94,1.01,3.0,3.0,34.0,16.5,-17.5,-0.693069306930693,0.25,0.047619047619047616,0.0,1,1,0,0,0,,3.0,,0,0.7352941176470589,0.0,0,0,"NJ STORE, HI-WAGE"
163,378,1,1,1,0,0,1,0,0,0,4,10.0,8.0,4.0,5.0,52.0,0.1,0,,2,6.5,18.5,1.1,0.96,1.1,5.0,5.0,1,1,110792,,20.0,15.0,4.0,5.05,52.0,0.25,1.0,2.0,6.0,19.0,1.05,0.99,1.03,6.0,4.0,18.0,31.5,13.5,0.5454545454545454,0.04999999999999982,0.009999999999999964,0.009999999999999964,1,1,0,0,0,3.16,3.0700000000000003,-0.08999999999999986,0,0.5555555555555556,0.6349206349206349,0,1,"NJ STORE, HI-WAGE"
164,381,1,0,1,0,0,1,0,0,0,0,10.0,20.0,4.0,5.0,13.0,0.5,1,0.0,2,6.5,16.5,1.27,1.17,1.1,4.0,2.0,1,1,111692,,15.0,15.0,5.0,5.05,8.0,0.47,1.0,2.0,6.5,16.5,1.37,1.16,1.16,4.0,2.0,24.0,27.5,3.5,0.13592233009708737,0.04999999999999982,0.009999999999999964,0.009999999999999964,1,1,0,0,0,3.54,3.6900000000000004,0.15000000000000036,0,0.4166666666666667,0.5454545454545454,0,1,"NJ STORE, HI-WAGE"
165,403,3,1,1,0,0,1,0,0,0,2,13.0,31.0,,5.05,26.0,0.15,0,10.0,2,6.0,18.0,1.09,1.12,1.06,5.0,4.0,1,1,111892,3.0,11.0,23.0,3.0,5.05,13.0,,1.0,2.0,7.0,16.0,1.11,1.06,1.05,4.0,4.0,,25.5,,,0.0,0.0,0.0,1,0,0,1,0,3.27,3.2199999999999998,-0.050000000000000266,0,,0.43137254901960786,0,1,"NJ STORE, HI-WAGE"
166,406,4,1,1,0,0,1,0,0,0,0,12.0,35.0,4.0,5.0,,0.32,0,0.0,1,10.5,11.5,1.02,,2.14,2.0,2.0,1,1,111392,,17.0,22.0,4.0,5.5,13.0,,,1.0,10.5,12.5,0.84,0.94,1.99,2.0,2.0,33.5,32.0,-1.5,-0.04580152671755725,0.5,0.1,0.009999999999999964,1,0,0,0,1,,3.7699999999999996,,0,0.3582089552238806,0.53125,0,0,"NJ STORE, HI-WAGE"
167,407,4,1,1,0,0,1,0,0,0,2,5.0,10.0,2.0,5.75,26.0,0.15,1,0.0,2,11.0,10.5,1.17,1.17,1.38,1.0,1.0,1,1,111392,,8.0,7.0,3.0,5.5,26.0,0.15,0.0,2.0,11.0,10.5,1.05,1.16,2.32,1.0,1.0,12.0,14.5,2.5,0.18867924528301888,-0.25,-0.043478260869565216,0.0,1,0,0,0,1,3.7199999999999998,4.529999999999999,0.8099999999999996,0,0.4166666666666667,0.5517241379310345,0,0,"NJ STORE, HI-WAGE"
168,409,1,0,1,0,0,1,0,0,0,0,3.0,60.0,2.0,5.0,39.0,,0,0.0,1,7.0,15.0,1.19,0.87,0.95,3.0,3.0,1,1,111792,2.0,0.0,15.0,3.0,5.05,,,0.0,1.0,7.0,15.0,1.09,1.04,1.01,3.0,3.0,35.0,10.5,-24.5,-1.0769230769230769,0.04999999999999982,0.009999999999999964,0.009999999999999964,1,1,0,0,0,3.01,3.1399999999999997,0.1299999999999999,0,0.08571428571428572,0.0,0,1,"NJ STORE, HI-WAGE"
169,1,1,0,1,0,1,0,0,0,0,0,16.0,30.0,4.0,4.5,,0.25,0,80.0,3,7.0,16.0,0.93,0.83,0.85,4.0,3.0,1,1,110592,,20.0,40.0,4.0,5.05,,,0.0,2.0,7.0,16.0,1.05,0.79,0.9,4.0,3.0,35.0,44.0,9.0,0.22784810126582278,0.5499999999999998,0.12222222222222218,0.12222222222222218,1,1,0,0,0,2.61,2.74,0.13000000000000034,0,0.45714285714285713,0.45454545454545453,0,1,"NJ STORE, MED-WAGE"
170,2,1,0,1,0,1,0,0,0,0,0,10.0,6.0,3.0,4.75,26.0,0.5,1,80.0,1,7.0,14.0,1.06,0.91,0.96,2.0,2.0,1,1,110592,,7.5,10.0,3.0,5.25,19.0,0.38,1.0,1.0,7.0,15.0,1.05,1.01,0.94,2.0,2.0,16.0,15.5,-0.5,-0.031746031746031744,0.5,0.10526315789473684,0.06315789473684207,1,1,0,0,0,2.93,3.0,0.06999999999999984,0,0.625,0.4838709677419355,0,0,"NJ STORE, MED-WAGE"
171,3,2,0,1,0,1,0,0,0,0,3,6.0,13.0,3.0,4.25,13.0,0.25,1,50.0,2,11.0,10.0,1.06,0.95,3.09,5.0,3.0,1,1,111792,2.0,4.0,7.0,3.0,5.05,26.0,0.25,0.0,1.0,11.0,11.0,1.05,0.94,2.75,5.0,3.0,15.5,10.5,-5.0,-0.38461538461538464,0.7999999999999998,0.18823529411764703,0.18823529411764703,1,0,1,0,0,5.1,4.74,-0.35999999999999943,0,0.3870967741935484,0.38095238095238093,1,1,"NJ STORE, LOW-WAGE"
172,4,3,0,1,0,1,0,0,0,0,0,10.0,12.0,3.0,4.75,4.0,0.25,0,50.0,2,9.0,12.5,1.06,1.0,2.13,8.0,4.0,1,1,110592,,5.0,30.0,4.0,5.05,26.0,0.28,0.0,2.0,8.0,13.5,1.22,1.37,0.89,6.0,4.0,19.0,24.0,5.0,0.23255813953488372,0.2999999999999998,0.06315789473684207,0.06315789473684207,1,0,0,1,0,4.1899999999999995,3.48,-0.7099999999999995,0,0.5263157894736842,0.20833333333333334,0,1,"NJ STORE, MED-WAGE"
173,5,3,0,1,0,1,0,0,0,0,0,5.0,30.0,4.0,4.5,13.0,0.17,0,,1,6.0,17.0,0.95,,2.13,5.0,4.0,1,1,111892,2.0,10.0,30.0,4.0,5.15,4.0,0.18,0.0,2.0,6.0,17.0,1.05,0.94,0.94,5.0,5.0,24.0,29.0,5.0,0.18867924528301888,0.6500000000000004,0.14444444444444451,0.12222222222222218,1,0,0,1,0,,2.9299999999999997,,0,0.20833333333333334,0.3448275862068966,0,0,"NJ STORE, MED-WAGE"
174,8,4,0,1,0,1,0,0,0,0,0,,25.0,4.0,4.8,,0.15,0,,1,10.5,12.0,1.02,0.91,2.28,2.0,1.0,1,1,110592,,15.0,25.0,3.0,5.05,26.0,0.33,0.0,2.0,10.0,13.0,1.01,1.01,0.94,2.0,2.0,,30.5,,,0.25,0.052083333333333336,0.052083333333333336,1,0,0,0,1,4.21,2.96,-1.25,0,,0.4918032786885246,0,1,"NJ STORE, MED-WAGE"
175,9,1,0,1,0,1,0,0,0,0,2,12.0,40.0,4.0,4.37,26.0,0.15,0,35.0,2,7.0,16.0,1.04,0.67,0.85,4.0,4.0,1,1,110592,,0.0,32.0,4.0,5.05,26.0,0.13,0.0,2.0,7.0,16.0,1.11,0.92,1.01,4.0,3.0,36.0,20.0,-16.0,-0.5714285714285714,0.6799999999999997,0.1556064073226544,0.1556064073226544,1,1,0,0,0,2.56,3.04,0.48,0,0.3333333333333333,0.0,0,1,"NJ STORE, MED-WAGE"
176,10,1,0,1,0,1,0,0,0,0,0,15.0,20.0,4.0,4.25,39.0,0.17,0,80.0,2,7.0,16.0,1.04,0.85,0.85,3.0,3.0,1,1,110592,,15.0,15.0,4.0,5.05,4.0,0.28,0.0,2.0,7.0,16.0,0.94,0.87,0.94,3.0,2.0,29.0,26.5,-2.5,-0.09009009009009009,0.7999999999999998,0.18823529411764703,0.18823529411764703,1,1,0,0,0,2.74,2.75,0.009999999999999787,0,0.5172413793103449,0.5660377358490566,1,1,"NJ STORE, LOW-WAGE"
177,11,1,0,1,0,1,0,0,0,0,2,10.0,30.0,4.0,4.25,26.0,0.1,0,80.0,2,7.0,16.0,1.09,0.89,0.91,3.0,3.0,1,1,111792,1.0,12.0,24.0,3.0,5.05,,,0.0,2.0,7.0,16.0,1.05,0.87,0.94,3.0,2.0,29.0,27.0,-2.0,-0.07142857142857142,0.7999999999999998,0.18823529411764703,0.18823529411764703,1,1,0,0,0,2.89,2.86,-0.03000000000000025,0,0.3448275862068966,0.4444444444444444,1,1,"NJ STORE, LOW-WAGE"
178,12,1,0,1,0,1,0,0,0,0,0,6.5,23.5,3.0,4.37,9.0,0.1,0,100.0,2,7.0,16.0,1.05,0.79,0.91,3.0,3.0,1,1,111892,3.0,15.0,15.0,4.0,5.05,26.0,0.25,0.0,3.0,7.0,16.0,1.01,0.92,0.94,3.0,2.0,21.25,26.5,5.25,0.2198952879581152,0.6799999999999997,0.1556064073226544,0.1556064073226544,1,1,0,0,0,2.75,2.87,0.1200000000000001,0,0.3058823529411765,0.5660377358490566,0,1,"NJ STORE, MED-WAGE"
179,13,2,0,1,0,1,0,0,0,0,0,0.0,25.0,3.0,4.5,7.0,0.25,0,100.0,2,11.0,10.0,1.06,0.95,2.66,5.0,4.0,1,1,111792,1.0,2.0,11.0,3.0,5.0,13.0,0.25,0.0,1.0,11.0,11.0,1.01,0.94,2.75,4.0,3.0,15.5,10.5,-5.0,-0.38461538461538464,0.5,0.1111111111111111,0.12222222222222218,1,0,1,0,0,4.67,4.7,0.03000000000000025,0,0.0,0.19047619047619047,0,0,"NJ STORE, MED-WAGE"
180,15,3,0,1,0,1,0,0,0,0,3,3.0,25.0,4.0,4.6,9.0,0.15,1,95.0,2,6.0,17.0,1.02,0.98,0.95,5.0,4.0,2,1,121092,5.0,5.0,20.0,3.0,5.05,,0.25,0.0,2.0,6.0,17.0,1.05,1.01,2.0,3.0,3.0,19.5,18.0,-1.5,-0.08,0.4500000000000002,0.09782608695652178,0.09782608695652178,1,0,0,1,0,2.95,4.0600000000000005,1.1100000000000003,0,0.15384615384615385,0.2777777777777778,0,1,"NJ STORE, MED-WAGE"
181,16,3,0,1,0,1,0,0,0,0,0,6.0,22.0,4.0,4.5,13.0,0.25,0,50.0,2,6.0,17.0,1.0,1.0,,5.0,5.0,1,1,110592,,7.0,17.0,3.0,5.05,19.0,0.25,0.0,2.0,6.0,17.0,1.05,1.01,0.94,5.0,5.0,21.0,18.5,-2.5,-0.12658227848101267,0.5499999999999998,0.12222222222222218,0.12222222222222218,1,0,0,1,0,,3.0,,0,0.2857142857142857,0.3783783783783784,0,1,"NJ STORE, MED-WAGE"
182,17,3,0,1,0,1,0,0,0,0,0,0.0,20.0,4.0,4.37,13.0,0.25,0,60.0,2,6.0,17.0,1.06,1.0,2.02,6.0,5.0,1,1,111692,1.0,4.0,35.0,4.0,5.05,13.0,0.2,0.0,2.0,6.0,17.0,1.05,0.94,0.95,6.0,5.0,14.0,25.5,11.5,0.5822784810126582,0.6799999999999997,0.1556064073226544,0.1556064073226544,1,0,0,1,0,4.08,2.94,-1.1400000000000001,0,0.0,0.1568627450980392,0,1,"NJ STORE, MED-WAGE"
183,18,3,0,1,0,1,0,0,0,0,2,15.0,25.0,3.0,4.25,13.0,,0,50.0,2,6.0,17.0,,,,4.0,4.0,1,1,110592,,8.0,38.0,5.0,5.05,,0.25,1.0,2.0,6.0,17.0,1.05,1.0,0.63,7.0,7.0,30.5,32.0,1.5,0.048,0.7999999999999998,0.18823529411764703,0.18823529411764703,1,0,0,1,0,,2.6799999999999997,,0,0.4918032786885246,0.25,1,1,"NJ STORE, LOW-WAGE"
184,19,1,0,1,1,0,0,0,0,0,3,4.0,31.0,4.0,4.25,4.0,0.25,0,50.0,2,6.0,16.0,1.05,0.91,0.93,3.0,3.0,1,1,110592,,6.0,44.0,5.0,5.05,52.0,0.3,0.0,2.0,6.0,16.0,1.04,0.93,0.95,2.0,2.0,23.5,33.0,9.5,0.336283185840708,0.7999999999999998,0.18823529411764703,0.18823529411764703,1,1,0,0,0,2.89,2.92,0.029999999999999805,0,0.1702127659574468,0.18181818181818182,1,1,"NJ STORE, LOW-WAGE"
185,21,2,0,1,1,0,0,0,0,0,0,5.0,12.0,3.0,4.45,6.0,0.1,0,90.0,2,10.5,10.5,1.06,0.8,2.13,3.0,3.0,1,1,111492,1.0,0.0,11.0,2.0,5.05,,,0.0,2.0,11.0,10.0,0.94,0.94,2.43,3.0,3.0,14.0,7.5,-6.5,-0.6046511627906976,0.5999999999999996,0.13483146067415722,0.13483146067415722,1,0,1,0,0,3.99,4.3100000000000005,0.3200000000000003,0,0.35714285714285715,0.0,0,1,"NJ STORE, MED-WAGE"
186,22,3,0,1,1,0,0,0,0,0,2,3.0,15.0,4.0,4.35,26.0,0.12,0,90.0,2,7.0,16.0,1.06,0.84,0.95,4.0,1.0,1,1,110592,,3.0,15.0,2.0,5.05,19.0,0.13,0.0,2.0,7.0,15.0,1.05,1.05,0.94,4.0,4.0,14.5,12.5,-2.0,-0.14814814814814814,0.7000000000000002,0.1609195402298851,0.1609195402298851,1,0,0,1,0,2.8499999999999996,3.04,0.1900000000000004,0,0.20689655172413793,0.24,0,1,"NJ STORE, MED-WAGE"
187,23,1,0,1,0,0,1,0,0,0,2,0.0,25.0,3.0,4.5,26.0,0.12,0,75.0,2,7.0,16.0,1.06,0.95,0.95,3.0,2.0,1,1,111792,1.0,14.0,14.0,3.0,5.05,,,0.0,1.0,6.5,16.5,1.05,0.94,0.94,3.0,2.0,15.5,24.0,8.5,0.43037974683544306,0.5499999999999998,0.12222222222222218,0.12222222222222218,1,1,0,0,0,2.96,2.9299999999999997,-0.03000000000000025,0,0.0,0.5833333333333334,0,1,"NJ STORE, MED-WAGE"
188,24,1,0,1,0,1,0,0,0,0,2,15.0,15.0,4.0,4.75,13.0,0.25,1,40.0,2,7.0,16.0,1.06,0.95,1.01,4.0,3.0,2,1,122192,3.0,15.0,20.0,4.0,5.05,52.0,0.15,0.0,2.0,,,1.05,0.94,1.0,4.0,3.0,26.5,29.0,2.5,0.09009009009009009,0.2999999999999998,0.06315789473684207,0.06315789473684207,1,1,0,0,0,3.0199999999999996,2.99,-0.02999999999999936,0,0.5660377358490566,0.5172413793103449,0,1,"NJ STORE, MED-WAGE"
189,28,2,0,1,0,0,1,0,0,0,6,0.0,14.0,1.0,4.5,,0.25,0,10.0,2,11.0,10.0,1.06,1.17,2.56,2.0,1.0,1,1,111892,3.0,6.0,2.0,3.0,,,,0.0,1.0,11.0,10.0,,1.05,2.64,3.0,2.0,8.0,10.0,2.0,0.2222222222222222,,,0.12222222222222218,1,0,1,0,0,4.79,,,0,0.0,0.6,0,0,"NJ STORE, MED-WAGE"
190,29,2,0,1,0,0,1,0,0,0,3,0.0,7.0,2.0,4.5,4.0,0.25,0,,2,11.0,11.0,1.06,1.01,2.56,3.0,2.0,1,1,111292,,0.0,13.0,3.0,5.05,26.0,0.25,0.0,1.0,11.0,11.0,1.05,1.05,2.64,3.0,3.0,5.5,9.5,4.0,0.5333333333333333,0.5499999999999998,0.12222222222222218,0.12222222222222218,1,0,1,0,0,4.630000000000001,4.74,0.10999999999999943,0,0.0,0.0,0,1,"NJ STORE, MED-WAGE"
191,32,3,0,1,0,0,1,0,0,0,0,10.0,20.5,3.0,4.5,26.0,0.25,0,40.0,2,10.5,11.5,1.12,1.02,1.06,4.0,3.0,1,1,111792,1.0,2.0,25.0,3.0,5.05,26.0,0.23,0.0,2.0,10.5,11.5,1.22,1.11,2.28,4.0,4.0,23.25,17.5,-5.75,-0.2822085889570552,0.5499999999999998,0.12222222222222218,0.12222222222222218,1,0,0,1,0,3.2,4.609999999999999,1.4099999999999993,0,0.43010752688172044,0.11428571428571428,0,1,"NJ STORE, MED-WAGE"
192,34,3,1,1,0,0,1,0,0,0,0,5.0,15.0,3.0,4.95,26.0,,0,75.0,2,10.5,11.5,1.12,1.02,1.06,5.0,3.0,1,1,111392,,11.0,7.0,3.0,5.05,26.0,0.5,0.0,2.0,10.5,11.5,1.22,1.11,0.73,5.0,2.0,15.5,17.5,2.0,0.12121212121212122,0.09999999999999964,0.02020202020202013,0.02020202020202013,1,0,0,1,0,3.2,3.06,-0.14000000000000012,0,0.3225806451612903,0.6285714285714286,0,1,"NJ STORE, MED-WAGE"
193,35,4,0,1,0,0,1,0,0,0,2,25.0,6.5,4.0,4.5,9.0,0.25,1,,2,10.5,11.5,0.96,0.95,2.13,2.0,2.0,1,1,111992,6.0,13.0,18.0,3.0,5.05,13.0,0.25,0.0,2.0,10.5,11.5,1.03,,,2.0,2.0,32.25,25.0,-7.25,-0.25327510917030566,0.5499999999999998,0.12222222222222218,0.12222222222222218,1,0,0,0,1,4.04,,,0,0.7751937984496124,0.52,0,1,"NJ STORE, MED-WAGE"
194,38,1,0,1,0,1,0,0,0,0,0,15.0,20.0,5.0,4.25,17.0,0.15,0,100.0,2,6.0,17.0,1.05,0.95,0.98,3.0,2.0,1,1,111092,,10.0,20.0,6.0,5.05,,0.25,0.0,3.0,6.5,17.5,0.98,0.82,0.76,3.0,2.0,30.0,26.0,-4.0,-0.14285714285714285,0.7999999999999998,0.18823529411764703,0.18823529411764703,1,1,0,0,0,2.98,2.5599999999999996,-0.4200000000000004,0,0.5,0.38461538461538464,1,1,"NJ STORE, LOW-WAGE"
195,63,1,1,1,0,0,1,0,0,0,1,26.0,6.0,,4.25,26.0,,0,75.0,2,6.0,18.0,1.1,0.97,1.17,4.0,3.0,1,1,111792,1.0,15.0,10.0,4.0,5.05,26.0,0.1,0.0,2.0,7.0,18.0,1.11,1.01,1.09,4.0,3.0,,24.0,,,0.7999999999999998,0.18823529411764703,0.18823529411764703,1,1,0,0,0,3.24,3.21,-0.03000000000000025,0,,0.625,1,1,"NJ STORE, LOW-WAGE"
196,64,1,0,1,0,0,1,0,0,0,1,20.0,15.0,3.0,4.5,26.0,0.2,0,60.0,3,7.0,16.0,1.06,0.95,0.95,3.0,2.0,1,1,111092,,13.0,13.0,3.0,5.05,26.0,0.25,0.0,2.0,7.0,16.0,1.05,0.95,0.95,3.0,3.0,30.5,22.5,-8.0,-0.3018867924528302,0.5499999999999998,0.12222222222222218,0.12222222222222218,1,1,0,0,0,2.96,2.95,-0.009999999999999787,0,0.6557377049180327,0.5777777777777777,0,1,"NJ STORE, MED-WAGE"
197,65,1,0,1,0,0,1,0,0,0,5,0.0,20.0,4.0,4.8,52.0,0.25,0,90.0,2,6.5,15.5,1.06,0.85,1.11,3.0,3.0,2,2,121592,3.0,,,3.0,5.05,,,,,,,,,,,,14.0,,,,0.25,0.052083333333333336,0.052083333333333336,1,1,0,0,0,3.0200000000000005,,,0,0.0,,0,1,"NJ STORE, MED-WAGE"
198,66,1,0,1,0,0,1,0,0,0,0,15.0,18.0,3.0,4.25,26.0,0.15,0,20.0,2,7.0,17.0,1.06,0.95,0.95,3.0,2.0,1,1,111092,,26.0,10.0,4.0,5.05,26.0,0.25,1.0,1.0,7.0,17.0,1.05,0.95,0.95,3.0,3.0,27.0,35.0,8.0,0.25806451612903225,0.7999999999999998,0.18823529411764703,0.18823529411764703,1,1,0,0,0,2.96,2.95,-0.009999999999999787,0,0.5555555555555556,0.7428571428571429,1,1,"NJ STORE, LOW-WAGE"
199,67,1,0,1,0,0,1,0,0,0,0,5.0,15.0,6.0,4.5,13.0,0.25,0,55.0,1,8.0,13.5,1.17,1.06,1.17,3.0,2.0,1,1,111092,,4.0,17.5,5.0,5.05,,,0.0,1.0,8.0,13.5,1.32,1.05,1.22,3.0,3.0,18.5,17.75,-0.75,-0.041379310344827586,0.5499999999999998,0.12222222222222218,0.12222222222222218,1,1,0,0,0,3.4,3.59,0.18999999999999995,0,0.2702702702702703,0.22535211267605634,0,1,"NJ STORE, MED-WAGE"
200,68,1,0,1,0,0,1,0,0,0,1,30.0,10.0,3.0,4.25,14.0,0.05,0,,3,7.0,17.0,1.07,1.02,1.02,3.0,3.0,1,1,111092,,13.0,17.0,3.0,5.05,13.0,0.28,0.0,3.0,7.0,17.0,1.05,0.95,0.95,3.0,1.0,38.0,24.5,-13.5,-0.432,0.7999999999999998,0.18823529411764703,0.18823529411764703,1,1,0,0,0,3.11,2.95,-0.1599999999999997,0,0.7894736842105263,0.5306122448979592,1,1,"NJ STORE, LOW-WAGE"
201,69,1,0,1,0,0,1,0,0,0,0,0.0,27.0,3.0,4.25,13.0,0.22,0,100.0,2,7.0,18.0,1.17,0.95,0.95,4.0,2.0,1,1,111792,,0.0,27.0,3.0,5.05,13.0,0.2,0.0,2.0,7.0,18.0,1.26,1.01,1.0,4.0,2.0,16.5,16.5,0.0,0.0,0.7999999999999998,0.18823529411764703,0.18823529411764703,1,1,0,0,0,3.0700000000000003,3.27,0.19999999999999973,0,0.0,0.0,1,1,"NJ STORE, LOW-WAGE"
202,70,1,0,1,0,0,1,0,0,0,0,35.0,20.0,5.0,4.5,13.0,0.27,0,50.0,1,7.0,16.0,1.06,0.95,1.02,3.0,3.0,1,1,111092,,10.0,30.0,5.0,5.05,4.0,0.23,,1.0,7.0,16.0,1.05,0.95,1.01,3.0,3.0,50.0,30.0,-20.0,-0.5,0.5499999999999998,0.12222222222222218,0.12222222222222218,1,1,0,0,0,3.03,3.01,-0.020000000000000018,0,0.7,0.3333333333333333,0,1,"NJ STORE, MED-WAGE"
203,71,1,0,1,0,0,1,0,0,0,1,0.0,35.0,3.0,4.75,13.0,0.25,0,100.0,3,7.0,17.0,1.06,0.95,0.95,3.0,2.0,1,1,111692,,29.0,14.0,3.0,5.05,26.0,0.18,1.0,3.0,7.0,17.0,1.05,0.95,0.95,3.0,2.0,20.5,39.0,18.5,0.6218487394957983,0.2999999999999998,0.06315789473684207,0.06315789473684207,1,1,0,0,0,2.96,2.95,-0.009999999999999787,0,0.0,0.7435897435897436,0,1,"NJ STORE, MED-WAGE"
204,73,2,0,1,0,0,1,0,0,0,1,0.0,7.0,3.0,4.25,,0.75,0,40.0,3,11.0,12.0,1.06,1.06,2.45,3.0,2.0,1,1,111792,2.0,14.0,0.0,3.0,5.05,4.0,0.05,0.0,2.0,11.0,11.0,1.05,1.05,2.43,3.0,,6.5,17.0,10.5,0.8936170212765957,0.7999999999999998,0.18823529411764703,0.18823529411764703,1,0,1,0,0,4.57,4.53,-0.040000000000000036,0,0.0,0.8235294117647058,1,1,"NJ STORE, LOW-WAGE"
205,75,2,0,1,0,0,1,0,0,0,0,3.0,15.0,3.0,4.25,4.0,0.25,0,0.0,2,11.0,11.0,1.17,1.27,2.77,3.0,3.0,1,1,111292,,4.0,11.0,3.0,5.05,6.0,0.25,1.0,2.0,11.0,11.0,1.16,1.16,2.75,3.0,3.0,13.5,12.5,-1.0,-0.07692307692307693,0.7999999999999998,0.18823529411764703,0.18823529411764703,1,0,1,0,0,5.21,5.07,-0.13999999999999968,0,0.2222222222222222,0.32,1,1,"NJ STORE, LOW-WAGE"
206,76,3,1,1,0,0,1,0,0,0,0,8.0,32.0,4.0,4.25,26.0,0.2,0,50.0,2,6.0,17.0,1.12,1.02,1.02,6.0,3.0,1,1,111392,,25.0,15.0,6.0,5.05,13.0,0.15,1.0,2.0,6.5,16.5,1.11,1.06,1.05,6.0,3.0,28.0,38.5,10.5,0.3157894736842105,0.7999999999999998,0.18823529411764703,0.18823529411764703,1,0,0,1,0,3.16,3.2199999999999998,0.05999999999999961,0,0.2857142857142857,0.6493506493506493,1,1,"NJ STORE, LOW-WAGE"
207,79,3,1,1,0,0,1,0,0,0,4,6.0,25.0,3.0,4.5,26.0,0.15,0,30.0,2,6.0,17.0,1.17,1.02,1.06,5.0,4.0,1,1,111392,,8.0,18.0,3.0,5.05,41.0,0.13,0.0,2.0,7.0,16.0,1.11,1.06,1.05,5.0,4.0,21.5,20.0,-1.5,-0.07228915662650602,0.5499999999999998,0.12222222222222218,0.12222222222222218,1,0,0,1,0,3.25,3.2199999999999998,-0.03000000000000025,0,0.27906976744186046,0.4,0,1,"NJ STORE, MED-WAGE"
208,80,4,0,1,0,0,1,0,0,0,1,4.5,20.0,,4.25,26.0,0.25,0,90.0,2,10.5,11.5,1.06,0.98,1.06,2.0,2.0,1,1,111492,2.0,11.0,14.0,3.0,5.05,13.0,0.1,0.0,2.0,10.5,12.5,1.12,0.98,0.99,2.0,1.0,,21.0,,,0.7999999999999998,0.18823529411764703,0.18823529411764703,1,0,0,0,1,3.1,3.09,-0.010000000000000231,0,,0.5238095238095238,1,1,"NJ STORE, LOW-WAGE"
209,84,1,0,1,0,1,0,0,0,0,3,4.0,30.0,5.0,4.5,26.0,0.15,0,50.0,2,7.0,16.0,1.04,0.85,0.91,4.0,2.0,1,1,111692,,12.0,30.0,5.0,5.05,52.0,0.2,0.0,2.0,7.0,16.0,1.05,0.9,0.94,3.0,3.0,24.0,32.0,8.0,0.2857142857142857,0.5499999999999998,0.12222222222222218,0.12222222222222218,1,1,0,0,0,2.8000000000000003,2.89,0.08999999999999986,0,0.16666666666666666,0.375,0,1,"NJ STORE, MED-WAGE"
210,86,1,0,1,0,1,0,0,0,0,1,11.0,11.0,4.0,4.25,13.0,0.25,0,,3,7.0,15.0,1.06,0.94,1.1,3.0,3.0,1,1,111092,,9.0,12.0,4.0,5.05,4.0,0.13,0.0,3.0,7.0,15.0,1.05,1.05,1.04,3.0,3.0,20.5,19.0,-1.5,-0.0759493670886076,0.7999999999999998,0.18823529411764703,0.18823529411764703,1,1,0,0,0,3.1,3.14,0.040000000000000036,0,0.5365853658536586,0.47368421052631576,1,1,"NJ STORE, LOW-WAGE"
211,87,1,0,1,0,1,0,0,0,1,0,0.0,15.0,,4.5,26.0,,0,,2,7.0,15.0,1.06,0.86,1.02,3.0,3.0,1,1,111092,,0.0,30.0,5.0,5.05,41.0,0.18,0.0,3.0,7.0,15.0,1.0,0.99,1.04,3.0,3.0,,20.0,,,0.5499999999999998,0.12222222222222218,0.12222222222222218,1,1,0,0,0,2.94,3.0300000000000002,0.0900000000000003,0,,0.0,0,1,"NJ STORE, MED-WAGE"
212,88,1,0,1,1,0,0,0,0,0,0,3.0,35.0,3.0,4.25,,,1,75.0,3,7.0,15.0,1.06,0.87,0.91,5.0,5.0,2,1,121892,2.0,4.0,37.0,4.0,5.05,42.0,0.18,0.0,2.0,7.0,15.0,1.05,0.87,0.94,5.0,2.0,23.5,26.5,3.0,0.12,0.7999999999999998,0.18823529411764703,0.18823529411764703,1,1,0,0,0,2.8400000000000003,2.86,0.019999999999999574,0,0.1276595744680851,0.1509433962264151,1,1,"NJ STORE, LOW-WAGE"
213,91,1,1,1,0,1,0,0,0,1,2,8.0,22.0,4.0,4.25,8.0,0.15,0,100.0,2,7.0,17.0,1.09,0.93,1.04,3.0,3.0,1,1,111792,1.0,0.0,30.0,4.0,5.05,26.0,0.18,0.0,1.0,7.0,17.0,1.11,1.05,1.05,3.0,3.0,23.0,19.0,-4.0,-0.19047619047619047,0.7999999999999998,0.18823529411764703,0.18823529411764703,1,1,0,0,0,3.06,3.21,0.1499999999999999,0,0.34782608695652173,0.0,1,1,"NJ STORE, LOW-WAGE"
